"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","CHROM","CDSNAME","CDSSTART","CDSEND","CDSSTRAND","Set"
"TraesCS1D02G173000",37.7714426877998,2.78961283320904,0.293269793833736,9.51210418482635,1.86844259550562e-21,1.06548755841385e-18,"chr1D",NA,246970126,246970653,"-","stress_up"
"TraesCS1D02G173800",19.2298428992469,1.44977601849876,0.259198046672862,5.59331382743229,2.22776085671079e-08,6.4374958766952e-07,"chr1D",NA,247330085,247330885,"-","stress_up"
"TraesCS1D02G174100",23.8323941784438,1.70065235900621,0.418810479834254,4.06067288401964,4.89314885566116e-05,0.000549783904056076,"chr1D",NA,247838944,247839621,"+","stress_up"
"TraesCS1D02G186500",3.56774991747067,1.55870882432079,0.445287267598947,3.50045675620948,0.000464461588505332,0.0036536065161098,"chr1D",NA,257414097,257414674,"-","stress_up"
"TraesCS1D02G187100",3.30428509165053,1.36850337699128,0.529626846322374,2.58390107392384,0.00976898100895766,0.043637378687476,"chr1D",NA,258553219,258553524,"+","stress_up"
"TraesCS1D02G188900",8.38599802249718,2.25408264132387,0.495687877985395,4.547383023537,5.43170922065641e-06,8.28515471051768e-05,"chr1D",NA,261373559,261373912,"+","stress_up"
"TraesCS1D02G189700",16.5976376254033,1.39933783519899,0.486841027126813,2.87432191871226,0.00404896033377283,0.0216093013013456,"chr1D",NA,262016656,262017111,"+","stress_up"
"TraesCS1D02G202300",42.0934783480776,1.11939911442198,0.191176810413611,5.85530803657704,4.76126690495736e-09,1.6353537580834e-07,"chr1D",NA,285441920,285443451,"+","stress_up"
"TraesCS1D02G207100",173.745256599733,1.45526117048924,0.465897228472527,3.12356691895422,0.00178673230212712,0.0110891201228985,"chr1D",NA,293524056,293524341,"+","stress_up"
"TraesCS1D02G212600",2122.51446863657,1.47030613508054,0.479860000904128,3.0640314514864,0.00218375950662954,0.013057952109753,"chr1D",NA,298349062,298349433,"-","stress_up"
"TraesCS1D02G218200",20.3809721560127,1.82714829616996,0.220731401755053,8.27769987252451,1.25577244209683e-16,2.35477696770595e-14,"chr1D",NA,304838565,304838687,"+","stress_up"
"TraesCS1D02G230300",19.6505618445847,1.46480632632923,0.500302195709651,2.92784308941816,0.00341322251402972,0.018815572163189,"chr1D",NA,318497529,318498092,"-","stress_up"
"TraesCS1D02G232700",24.592688298465,1.61528868210707,0.335305327750217,4.81736658628451,1.45465289778579e-06,2.6166780581093e-05,"chr1D",NA,321271127,321271282,"+","stress_up"
"TraesCS1D02G237100",382.672342463879,1.86587860322169,0.152250786111172,12.2552970062121,1.57371713187323e-34,1.09186068326496e-30,"chr1D",NA,326171974,326173299,"+","stress_up"
"TraesCS1D02G249000",1.31931610542928,1.55939204063105,0.48483530407347,3.2163335209491,0.00129839841126017,0.00854850827212392,"chr1D",NA,341840980,341841340,"-","stress_up"
"TraesCS1D02G253900",5.32599536824159,1.77283480876142,0.3934184814272,4.50623163998327,6.59890490372892e-06,9.79543476948259e-05,"chr1D",NA,345719024,345719221,"-","stress_up"
"TraesCS1D02G256700",12.2655638639303,4.02786126865446,0.548263637538186,7.34657743625014,2.03346438220168e-13,1.87861241413495e-11,"chr1D",NA,349253060,349253150,"+","stress_up"
"TraesCS1D02G271000",55.6012328562349,1.39303973773247,0.1901115965595,7.32748429313455,2.34513144813723e-13,2.13526988193188e-11,"chr1D",NA,365731048,365731206,"-","stress_up"
"TraesCS1D02G282300",92.0490999332198,1.02414764589654,0.162214419877969,6.31354257326189,2.72719255342927e-10,1.26396357080478e-08,"chr1D",NA,379784562,379785134,"+","stress_up"
"TraesCS1D02G286200",17.3229915482563,1.0636014872694,0.231278171636436,4.59879754212756,4.24936486689149e-06,6.68689462077111e-05,"chr1D",NA,384474077,384475189,"-","stress_up"
"TraesCS1D02G292100",74.8299294137116,1.44925003561049,0.264208795547934,5.48524523040552,4.12896227452642e-08,1.11337555992583e-06,"chr1D",NA,391308588,391308824,"+","stress_up"
"TraesCS1D02G297200",29.7259171009073,1.12708824321617,0.173839906216055,6.48348395802389,8.96284119095723e-11,4.62686670141223e-09,"chr1D",NA,395558837,395559586,"-","stress_up"
"TraesCS1D02G298000",3.03579140730273,2.35635743413976,0.757404334206923,3.11109578823193,0.00186394465584876,0.0114629513823933,"chr1D",NA,396187762,396190164,"+","stress_up"
"TraesCS1D02G304700",6.94508231691731,1.21288000757294,0.41836321614628,2.89910766712544,0.00374226363722861,0.020275026816692,"chr1D",NA,402294322,402295824,"+","stress_up"
"TraesCS1D02G306300",1.20081310314911,3.50676387976253,0.783547554493154,4.47549591553625,7.62341563596039e-06,0.000110514041002626,"chr1D",NA,403377084,403377894,"-","stress_up"
"TraesCS1D02G311100",3.61590155118981,3.84531059376742,0.734040695980971,5.23855232389881,1.61841093384874e-07,3.77810548411245e-06,"chr1D",NA,407208238,407209146,"-","stress_up"
"TraesCS1D02G325100",42.4794012860412,1.43422441595777,0.301890564702982,4.75080901375254,2.02604422107e-06,3.51071363891254e-05,"chr1D",NA,417572776,417572920,"+","stress_up"
"TraesCS1D02G327100",73.1169814037908,1.09691655483295,0.295839451225251,3.70781026766359,0.00020905919421211,0.001883242788059,"chr1D",NA,419467437,419467439,"+","stress_up"
"TraesCS1D02G336300",18.6691755199166,1.23279858657099,0.189458224612495,6.50696790330676,7.66827881238195e-11,4.03973312286919e-09,"chr1D",NA,426420106,426420202,"-","stress_up"
"TraesCS1D02G337300",110.697247173936,2.47472399217345,0.382459438388542,6.47055280580989,9.76450210228772e-11,5.00717605586714e-09,"chr1D",NA,427039116,427040045,"+","stress_up"
"TraesCS1D02G342100",71.6741622107967,1.16087940892906,0.259185468284681,4.47895253006231,7.50102107093286e-06,0.000109071908774135,"chr1D",NA,431827550,431829513,"-","stress_up"
"TraesCS1D02G344200",12.180457830532,1.20236910720955,0.231168441582833,5.20126838670888,1.97933028589078e-07,4.506987678549e-06,"chr1D",NA,432808995,432809273,"-","stress_up"
"TraesCS1D02G349600",13.5940902920936,1.16657813352254,0.244718965353775,4.76701154663713,1.86978597988225e-06,3.26687537321104e-05,"chr1D",NA,435759059,435759179,"-","stress_up"
"TraesCS1D02G352600",9.71953548198374,2.28607538602679,0.323920737690926,7.05751475599589,1.69506770940452e-12,1.28812149776775e-10,"chr1D",NA,438228990,438229259,"-","stress_up"
"TraesCS1D02G355100",341.263348794297,1.68865254548946,0.517582425724392,3.26257705355061,0.00110404154719913,0.00747822967746001,"chr1D",NA,439874682,439874942,"-","stress_up"
"TraesCS1D02G363400",4.08896201801004,1.36877984092896,0.442985082836536,3.08990052704337,0.00200223540611109,0.0121462878999208,"chr1D",NA,445056166,445056168,"+","stress_up"
"TraesCS1D02G363500",414.280848945488,1.38501408380676,0.144366415274182,9.59374159963956,8.49473315011151e-22,5.30966739358456e-19,"chr1D",NA,445075188,445075550,"-","stress_up"
"TraesCS1D02G368600",6.47532560440491,1.66962940515343,0.314723434389595,5.30506858630235,1.12630639860555e-07,2.72659679838281e-06,"chr1D",NA,447918452,447918454,"+","stress_up"
"TraesCS1D02G369300",11.3005045605977,1.54594042341499,0.336775160716457,4.59042294011872,4.4234875094916e-06,6.9263368742053e-05,"chr1D",NA,448376807,448376866,"+","stress_up"
"TraesCS1D02G379700",4.83121638298773,5.3301003617572,0.997581826913894,5.34302071063817,9.1410314658421e-08,2.26424100011278e-06,"chr1D",NA,455759887,455760136,"+","stress_up"
"TraesCS1D02G380800",6.97680950290575,1.5317831926362,0.332820636269563,4.60242853269337,4.17592876858815e-06,6.59676944201764e-05,"chr1D",NA,456132463,456132753,"+","stress_up"
"TraesCS1D02G387400",326.574376111476,2.6977709245978,0.668896186058043,4.03316834634143,5.50298269444414e-05,0.000607095630979851,"chr1D",NA,459903149,459903520,"-","stress_up"
"TraesCS1D02G388000",2.70178392089821,1.21938915332325,0.389876993975879,3.12762530789055,0.00176224681711468,0.0109616681386259,"chr1D",NA,460190935,460191043,"+","stress_up"
"TraesCS1D02G389100",4.3375779010379,1.46962615281979,0.377735186762012,3.89062550782624,9.99861441286101e-05,0.0010084516159016,"chr1D",NA,460982251,460982526,"-","stress_up"
"TraesCS1D02G389200",7.18462973906836,1.32012002082394,0.313370199295591,4.21265335309922,2.52388247847005e-05,0.000310753310095351,"chr1D",NA,460995287,460995553,"-","stress_up"
"TraesCS1D02G395200",4.4417086096054,2.19788506230768,0.497571927966308,4.41722078512537,9.99780940564167e-06,0.000139625204181325,"chr1D",NA,463994969,463995546,"+","stress_up"
"TraesCS1D02G396100",1.39556038049684,1.63592508472065,0.489999476036139,3.3386261919186,0.000841937788937612,0.00599245852834227,"chr1D",NA,464439024,464439053,"+","stress_up"
"TraesCS1D02G400000",12.3285418744247,1.44696189593607,0.397622461298001,3.63903460386167,0.000273662028628162,0.00235394807937646,"chr1D",NA,466425917,466426083,"+","stress_up"
"TraesCS1D02G412200",2518.65762319617,1.15938816475147,0.0961320245778939,12.0603739476228,1.7100470651656e-33,8.4746268163039e-30,"chr1D",NA,473634689,473635036,"+","stress_up"
"TraesCS1D02G414700",75.6454519651783,2.18240657661623,0.222752166020394,9.79746511832538,1.15446408491536e-22,8.8997636306125e-20,"chr1D",NA,474443100,474443421,"+","stress_up"
"TraesCS1D02G419000",1.22880039789466,2.35223036303751,0.659554018664116,3.56639531634088,0.000361925288672553,0.00297203674439465,"chr1D",NA,476209510,476210193,"-","stress_up"
"TraesCS1D02G421400",32.904331933856,1.71954739773393,0.314186274850706,5.47301882792627,4.42433085317184e-08,1.18794310729069e-06,"chr1D",NA,477280507,477280965,"-","stress_up"
"TraesCS1D02G421600",1.91946411641303,1.80189633504098,0.587885062962053,3.06504867798842,0.00217634572098495,0.0130259698471063,"chr1D",NA,477415986,477416570,"-","stress_up"
"TraesCS1D02G422000",19.8434635546394,1.01127562044797,0.294751206671587,3.43094649846417,0.000601479216072654,0.00452677388007861,"chr1D",NA,477499851,477500354,"-","stress_up"
"TraesCS1D02G426600",1.66223327951955,1.57973233547978,0.614914038998754,2.5690295476942,0.0101983761312212,0.0450798633002201,"chr1D",NA,479610976,479612658,"+","stress_up"
"TraesCS1D02G428500",16.9987074133104,1.41690621572916,0.326677581834363,4.33732308098075,1.44228543910431e-05,0.000191004401699744,"chr1D",NA,480609282,480609664,"-","stress_up"
"TraesCS1D02G429200",8.19023722979149,1.60003329444612,0.368366610544997,4.34358937168293,1.401734142395e-05,0.000186559978004042,"chr1D",NA,481011376,481012752,"+","stress_up"
"TraesCS1D02G429800",3.42397870174658,3.49076000011826,0.526541220179299,6.62960441906062,3.36587664258998e-11,1.9079075763034e-09,"chr1D",NA,481337423,481337784,"-","stress_up"
"TraesCS1D02G432800",3.60790827182721,1.57904682512554,0.417908671660841,3.77844953264581,0.000157807824275171,0.00148318404985582,"chr1D",NA,482323515,482324096,"+","stress_up"
"TraesCS2A02G000400",17.2725256831337,4.26301775418386,0.430114939535952,9.91134546217623,3.71607673730877e-23,3.26360911533189e-20,"chr2A",NA,278935,279384,"+","stress_up"
"TraesCS2A02G010400",0.911565905190068,2.75297925544317,0.952335234449405,2.89076698609687,0.00384302944893846,0.0207222527548612,"chr2A",NA,4042748,4044634,"+","stress_up"
"TraesCS2A02G035300",1.57819749536099,2.16703012921581,0.813502782935596,2.66382632570216,0.00772574380642972,0.0362526904539034,"chr2A",NA,15394879,15395065,"+","stress_up"
"TraesCS2A02G042700",3.98324913306594,1.07351824500736,0.356524820855313,3.011061733183,0.00260335918543462,0.0151005238753408,"chr2A",NA,17109502,17109774,"+","stress_up"
"TraesCS2A02G082600",10.341556358426,1.09081081220424,0.209778346442409,5.1998255811579,1.99475624287212e-07,4.53467178527885e-06,"chr2A",NA,37276021,37276694,"-","stress_up"
"TraesCS2A02G101400",120.667748725989,1.04349916369151,0.136531929935462,7.64289470005122,2.12391686833141e-14,2.46833293537188e-12,"chr2A",NA,54473917,54474112,"-","stress_up"
"TraesCS2A02G101900",209.523859831211,1.10683261961684,0.158238837785393,6.99469634071723,2.65834061792369e-12,1.9353444954057e-10,"chr2A",NA,54882350,54882524,"+","stress_up"
"TraesCS2A02G102000",34.5764864331563,1.36257490448457,0.220369289196701,6.18314334747588,6.28376047321189e-10,2.69452154135917e-08,"chr2A",NA,54955336,54955519,"-","stress_up"
"TraesCS2A02G156300",1.1874226920298,1.51959376523933,0.576357408766533,2.63654763888856,0.00837544388953128,0.0387010770895484,"chr2A",NA,103112379,103112999,"-","stress_up"
"TraesCS2A02G157400",398.634421672322,1.14274630704781,0.178154149082348,6.41436819144522,1.41408074447566e-10,7.00287909582197e-09,"chr2A",NA,104028222,104028317,"-","stress_up"
"TraesCS2A02G159100",2.59895883848696,1.1958052689482,0.384128246908709,3.11303654071655,0.00185173089615625,0.0114139073655132,"chr2A",NA,105638601,105638863,"-","stress_up"
"TraesCS2A02G171000",14.7416409620579,1.65037734477885,0.252007515638074,6.54892113276923,5.79542254214907e-11,3.12668904663176e-09,"chr2A",NA,126640737,126641387,"+","stress_up"
"TraesCS2A02G174800",1.72158133219934,1.02330515435451,0.400509764971974,2.55500675352101,0.0106185737708545,0.0464753511730796,"chr2A",NA,133474054,133474740,"+","stress_up"
"TraesCS2A02G176400",3.98612670318716,1.0895664472587,0.344327509044544,3.16433168608014,0.00155439539476632,0.00988410841208706,"chr2A",NA,136051206,136051218,"+","stress_up"
"TraesCS2A02G186200",2.5270902873541,1.26012961546363,0.390143227795978,3.22991538923394,0.0012382685758122,0.00822364645739463,"chr2A",NA,147548514,147550547,"-","stress_up"
"TraesCS2A02G193200",5.96323801523706,1.25183493369476,0.260962636126056,4.79698914863074,1.61068323481512e-06,2.86246960847101e-05,"chr2A",NA,161813295,161813647,"-","stress_up"
"TraesCS2A02G194600",0.831678514703428,1.83760503896199,0.660318055766397,2.78290896775369,0.0053873919660143,0.0271466803685117,"chr2A",NA,163669553,163670932,"+","stress_up"
"TraesCS2A02G201800",79.1607987371107,1.22078944538855,0.197769384285936,6.17279287082943,6.70940862602697e-10,2.85236200908319e-08,"chr2A",NA,175467609,175467843,"+","stress_up"
"TraesCS2A02G216600",2.04386726225067,1.75279685738847,0.449067105327248,3.90319583998734,9.49308280966163e-05,0.000963486802833724,"chr2A",NA,203328109,203328943,"-","stress_up"
"TraesCS2A02G254700",20.4740424992768,1.22104069022062,0.477331574727676,2.55805556319471,0.0105259272378133,0.0461697930564189,"chr2A",NA,388468813,388469595,"+","stress_up"
"TraesCS2A02G256300",12.2450753812435,1.03106106536261,0.180575224757054,5.70987003754143,1.13062477083598e-08,3.52715275293933e-07,"chr2A",NA,393015349,393015482,"-","stress_up"
"TraesCS2A02G263800",24.8816524204568,1.80820984859979,0.28028460468378,6.45133488740785,1.10869198572431e-10,5.6353229788673e-09,"chr2A",NA,418821788,418821878,"+","stress_up"
"TraesCS2A02G266900",58.1055912546621,1.09746140264197,0.175605303990315,6.24959142864216,4.11527784114686e-10,1.83851958722866e-08,"chr2A",NA,424443617,424444042,"-","stress_up"
"TraesCS2A02G283000",0.924324272515814,1.75717964604349,0.629398085511538,2.79184142197598,0.00524090339981372,0.0265434789971878,"chr2A",NA,474738772,474739082,"+","stress_up"
"TraesCS2A02G288000",4.19751269965677,2.39894214586058,0.507044991476648,4.73122146197369,2.23172884123325e-06,3.8231994749038e-05,"chr2A",NA,493832567,493832708,"+","stress_up"
"TraesCS2A02G302700",187.194835946708,1.30214665506058,0.198599474045289,6.55664704712982,5.50310534977113e-11,2.98289806462868e-09,"chr2A",NA,519531410,519531676,"-","stress_up"
"TraesCS2A02G306000",14.3915387902362,1.28710154161686,0.313856562792925,4.10092282335373,4.1150579635551e-05,0.00047285001088012,"chr2A",NA,526280362,526280451,"-","stress_up"
"TraesCS2A02G306800",3.90395784262879,1.27355666601999,0.497632935713206,2.55922905141866,0.0104904596337763,0.0460482462261819,"chr2A",NA,527701258,527701654,"+","stress_up"
"TraesCS2A02G314700",9.33811310238164,1.59154320503857,0.275256022618374,5.78204680100732,7.37971692797167e-09,2.39818332636816e-07,"chr2A",NA,539651607,539652002,"-","stress_up"
"TraesCS2A02G318600",35.3421746967792,1.98934052019101,0.332263036947035,5.98724594366519,2.13423938237949e-09,8.00408986966871e-08,"chr2A",NA,543714954,543715126,"+","stress_up"
"TraesCS2A02G323200",2.710630623697,4.29829808886099,1.01683192169683,4.22714708020597,2.36672973142546e-05,0.000294170683439681,"chr2A",NA,553279903,553280004,"-","stress_up"
"TraesCS2A02G326300",1.69828753508373,1.99576597174627,0.500566002538128,3.98701861817764,6.69087768915025e-05,0.000715725847904616,"chr2A",NA,557057270,557057277,"+","stress_up"
"TraesCS2A02G326500",13.5355115230285,1.309091934704,0.338146347573567,3.87137682869454,0.000108222338689797,0.00107649807607696,"chr2A",NA,557399037,557399110,"+","stress_up"
"TraesCS2A02G338300",7.50577749784315,1.76078979639889,0.334454172280842,5.26466685821564,1.40443794153664e-07,3.31771565617139e-06,"chr2A",NA,572615949,572616126,"-","stress_up"
"TraesCS2A02G345500",34.7352550015711,4.24481285787275,0.567699790365432,7.4772140661534,7.5914703610306e-14,7.66672205412902e-12,"chr2A",NA,583844323,583844700,"-","stress_up"
"TraesCS2A02G351300",33.174778219822,1.08519390131985,0.179907470518494,6.03195575032159,1.61987139470126e-09,6.22994995763683e-08,"chr2A",NA,591267503,591267633,"+","stress_up"
"TraesCS2A02G365800",1.13297045265955,2.0535256005555,0.596883198212409,3.44041448428362,0.000580823950999247,0.00439504270305145,"chr2A",NA,610660600,610660785,"+","stress_up"
"TraesCS2A02G367700",523.537213677835,2.41129606193516,0.193493332907053,12.4619077345339,1.20454201296984e-35,1.04465411752325e-31,"chr2A",NA,611317183,611317297,"-","stress_up"
"TraesCS2A02G368000",21.3714392143265,1.1150927352085,0.244869641433986,4.55382189755488,5.26799611244991e-06,8.06306724636857e-05,"chr2A",NA,611746835,611746949,"-","stress_up"
"TraesCS2A02G371200",4.6480506659086,2.39472007619257,0.494063794071438,4.84698556123363,1.25351546882833e-06,2.29291212082199e-05,"chr2A",NA,613700766,613700800,"-","stress_up"
"TraesCS2A02G404000",17.9269350793799,1.61177033071072,0.324710227223409,4.9637190195484,6.91559729188108e-07,1.36000866130386e-05,"chr2A",NA,659640035,659640073,"+","stress_up"
"TraesCS2A02G405800",5.31962388378625,1.73137475331703,0.56025862271928,3.09031344294819,0.00199945367879722,0.0121325953899449,"chr2A",NA,661584787,661585833,"-","stress_up"
